id,content,date,retweets,favorites,mentions,hashtags,,,,,,,
1.2653E+18,"We made most Governors look very good, even great, by getting them the Ventilators, unlimited Testing, and supplies, all of which they should have had in their own stockpiles. So they look great, and I just keep rolling along, doing great things and getting Fake Lamestream News!",2020/5/26 10:01,25662,127032,,,,,,,,,
1.2653E+18,"For all of the political hacks out there, if I hadn’t done my job well, & early, we would have lost 1 1/2 to 2 Million People, as opposed to the 100,000 plus that looks like will be the number. That’s 15 to 20 times more than we will lose. I shut down entry from China very early!",2020/5/26 10:18,24870,112715,,,,,,,,,
1.2653E+18,"....One person lost to this invisible virus is too much, it should have been stopped at its source, China, but I acted very quickly, and made the right decisions. Many of the current political complainers thought, at the time, that I was moving far to fast, like Crazy Nancy!",2020/5/26 10:18,15415,68853,,,,,,,,,
1.26531E+18,"How brilliant are our FARMERS? Thank you @ lgutwein99_31, real talent! # MAGApic.twitter.com/mtzbqUFd1V",2020/5/26 10:48,28354,102101,@lgutwein99,#MAGApic,,,,,,,
1.26537E+18,"Didn’t Obama, whose Administration has now been caught cold illegally spying on the Trump campaign, recently also get caught playing golf on a course in Virginia, despite his wife Michelle urging people to stay home, before and after his round, in a major public service message?",2020/5/26 14:37,41555,166337,,,,,,,,,
1.26537E+18,....A total double standard. The only thing the Dems have going for them is their very close relationship with the Fake News Lamestream Media!,2020/5/26 14:37,20360,92839,,,,,,,,,
1.26542E+18,"I hope all Republican House Members vote NO on FISA until such time as our Country is able to determine how and why the greatest political, criminal, and subversive scandal in USA history took place!",2020/5/26 18:21,37112,142053,,,,,,,,,
1.26543E+18,". @ Twitter is now interfering in the 2020 Presidential Election. They are saying my statement on Mail-In Ballots, which will lead to massive corruption and fraud, is incorrect, based on fact-checking by Fake News CNN and the Amazon Washington Post....",2020/5/26 18:40,69429,226853,@Twitter,,,,,,,,
1.26543E+18,"....Twitter is completely stifling FREE SPEECH, and I, as President, will not allow it to happen!",2020/5/26 18:40,60652,212641,,,,,,,,,
1.26547E+18,"Great News: The boring but very nasty magazine, The Atlantic, is rapidly failing, going down the tubes, and has just been forced to announce it is laying off at least 20% of its staff in order to limp into the future. This is a tough time to be in the Fake News Business!",2020/5/26 21:16,27493,139531,,,,,,,,,
1.26547E+18,"The Failing @ nytimes, winner of @ PulitzerPrizes for its totally flawed coverage of the illegal Russia Witch Hunt, does its research as follows: Think of the absolute worst things you can say about Donald J. Trump, pretend there are sources, and just say it. RETURN THE PULITZERS!",2020/5/26 21:31,20146,75282,"@nytimes,@PulitzerPrizes",,,,,,,,
1.26547E+18,"Congratulations to author Nick Adams on the @ simonschuster publication of your new book, “Trump and Churchill, Defenders of Western Civilization�? Certainly a great honor to be compared, in any way, to Winston Churchill. @ NickAdamsinUSA",2020/5/26 21:42,12521,53950,"@simonschuster,@NickAdamsinUSA",,,,,,,,
1.26549E+18,Former CBS Reporter One Of The First ‘To Identify Myself As A Target of Illegal Spying Under Obama Admin’https://thegreggjarrett.com/former-cbs-reporter-one-of-the-first-to-identify-myself-as-a-target-of-illegal-spying-under-obama-admin/ �?2020-05-26 22:54:51,17254,50050,,,,,,,,,,
1.2656E+18,"Republicans feel that Social Media Platforms totally silence conservatives voices. We will strongly regulate, or close them down, before we can ever allow this to happen. We saw what they attempted to do, and failed, in 2016. We can’t let a more sophisticated version of that....",2020/5/27 6:11,36655,132446,,,,,,,,,
1.2656E+18,"....happen again. Just like we can’t let large scale Mail-In Ballots take root in our Country. It would be a free for all on cheating, forgery and the theft of Ballots. Whoever cheated the most would win. Likewise, Social Media. Clean up your act, NOW!!!!",2020/5/27 6:11,23491,87030,,,,,,,,,
1.2656E+18,"We have informed both India and China that the United States is ready, willing and able to mediate or arbitrate their now raging border dispute. Thank you!",2020/5/27 6:21,34419,182563,,,,,,,,,
1.26561E+18,"New papers make CLEAR that the Obama Administration SPIED, in an unprecedented manner, on the Trump Campaign and beyond, and even on the United States Senate. Nobody would ever have believed that this level of illegality and corruption would be taking place in our beautiful USA!",2020/5/27 6:31,40538,132686,,,,,,,,,
1.26561E+18,OBAMAGATE MAKES WATERGATE LOOK LIKE SMALL POTATOES!,2020/5/27 6:38,63440,281237,,,,,,,,,
1.26561E+18,"We are acting as a police force, not the fighting force that we are, in Afghanistan. After 19 years, it is time for them to police their own Country. Bring our soldiers back home but closely watch what is going on and strike with a thunder like never before, if necessary!",2020/5/27 6:54,28749,130196,,,,,,,,,
1.26561E+18,"We pass 15,000,000 Tests Today, by far the most in the World. Open Safely!",2020/5/27 6:59,25415,142265,,,,,,,,,
1.26562E+18,"Psycho Joe Scarborough is rattled, not only by his bad ratings but all of the things and facts that are coming out on the internet about opening a Cold Case. He knows what is happening!",2020/5/27 7:42,32320,128101,,,,,,,,,
1.26563E+18,"The Radical Left Lamestream Media, together with their partner, the Do Nothing Democrats, are trying to spread a new narrative that President Trump was slow in reacting to Covid 19. Wrong, I was very fast, even doing the Ban on China long before anybody thought necessary!",2020/5/27 8:19,28758,120116,,,,,,,,,
1.26565E+18,Twitter has now shown that everything we have been saying about them (and their other compatriots) is correct. Big action to follow!,2020/5/27 9:22,66950,275540,,,,,,,,,
1.26571E+18,WARRANTLESS SURVEILLANCE OF AMERICANS IS WRONG!,2020/5/27 13:09,58097,270690,,,,,,,,,
1.26576E+18,Thank you to @ NASA and @ SpaceX for their hard work and leadership. Look forward to being back with you on Saturday!,2020/5/27 16:28,21603,151194,"@NASA,@SpaceX",,,,,,,,
1.26577E+18,"If the FISA Bill is passed tonight on the House floor, I will quickly VETO it. Our Country has just suffered through the greatest political crime in its history. The massive abuse of FISA was a big part of it!",2020/5/27 17:16,40192,163252,,,,,,,,,
1.26577E+18,"At my request, the FBI and the Department of Justice are already well into an investigation as to the very sad and tragic death in Minnesota of George Floyd....",2020/5/27 17:39,49949,246907,,,,,,,,,
1.26577E+18,....I have asked for this investigation to be expedited and greatly appreciate all of the work done by local law enforcement. My heart goes out to George’s family and friends. Justice will be served!,2020/5/27 17:39,27343,140976,,,,,,,,,
1.26578E+18,"""He is arguably the greatest president in our history.�?Thank you @ LouDobbs!pic.twitter.com/6dfy0yxu9l",2020/5/27 17:58,18115,70971,@LouDobbs,,,,,,,,
1.26579E+18,pic.twitter.com/cYPjbISml3,2020/5/27 18:41,11590,36547,,,,,,,,,
1.26579E+18,pic.twitter.com/xz1FUpr6p0,2020/5/27 18:52,15199,44673,,,,,,,,,
1.26582E+18,"Big Tech is doing everything in their very considerable power to CENSOR in advance of the 2020 Election. If that happens, we no longer have our freedom. I will never let it happen! They tried hard in 2016, and lost. Now they are going absolutely CRAZY. Stay Tuned!!!",2020/5/27 20:36,47044,180102,,,,,,,,,
1.26583E+18,Texas Supreme Court: Lack of immunity to COVID-19 alone not enough to vote by mail https://www.dallasnews.com/news/public-health/2020/05/27/texas-supreme-court-lack-of-immunity-to-covid-19-not-enough-to-vote-by-mail/ �?Big win in Texas on the dangerous Mail In Voting Scam!,2020/5/27 21:07,17672,58809,,,,,,,,,
1.26585E+18,He looks better!https://twitter.com/brithume/status/1265045009323241472 �?2020-05-27 22:45:25,21642,135164,,,,,,,,,,
1.26586E+18,Thank you Cowboys. See you in New Mexico!https://twitter.com/RideWithC4T/status/1265797359906091008 �?2020-05-27 23:00:34,12396,48014,,,,,,,,,,
1.26597E+18,Trump on Russia Hoax: ‘When the Papers Come Out�?We Will Learn Obama ‘Knew Everything’https://thegreggjarrett.com/trump-on-russia-hoax-when-the-papers-come-out-we-will-learn-obama-knew-everything/ �?2020-05-28 06:53:00,20287,68280,,,,,,,,,,
1.26598E+18,Yet she doesn’t let people even breath in Michigan. A very bad double standard!https://twitter.com/GreggJarrett/status/1265704925989867520 �?2020-05-28 06:57:46,14685,53987,,,,,,,,,,
1.26598E+18,The greatest political crime in USA History!https://twitter.com/GreggJarrett/status/1265654277768445952 �?2020-05-28 06:59:56,12413,42208,,,,,,,,,,
1.26598E+18,@ USAttyHuber Whatever happen to John Huber?,2020/5/28 7:09,6465,15090,,,,,,,,,
1.26598E+18,So many different viewpoints!https://twitter.com/LeeSmithDC/status/1265629746450358273 �?2020-05-28 07:16:08,11315,39821,,,,,,,,,,
1.26599E+18,This will be a Big Day for Social Media and FAIRNESS!,2020/5/28 7:37,67236,323565,,,,,,,,,
1.266E+18,"We have just reached a very sad milestone with the coronavirus pandemic deaths reaching 100,000. To all of the families & friends of those who have passed, I want to extend my heartfelt sympathy & love for everything that these great people stood for & represent. God be with you!",2020/5/28 8:37,33720,188705,,,,,,,,,
1.26601E+18,"All over the World the CoronaVirus, a very bad “gift�?from China, marches on. Not good!",2020/5/28 9:34,62302,305069,,,,,,,,,
1.26602E+18,"Thank you to our GREAT Republican Congressmen & Congresswomen on your incredibly important blockage last night of a FISA Bill that would just perpetuate the abuse that produced the Greatest Political Crime In the History of the U.S., the Russian Witch-Hunt. Fantastic Job!",2020/5/28 9:44,26925,110444,,,,,,,,,
1.26604E+18,"The men and women of the National Guard have been doing a great job fighting the CoronaVirus. This week, I will extend their Title 32 orders through mid-August, so they can continue to help States succeed in their response and recovery efforts.",2020/5/28 11:20,19286,95324,,,,,,,,,
1.26605E+18,"So ridiculous to see Twitter trying to make the case that Mail-In Ballots are not subject to FRAUD. How stupid, there are examples, & cases, all over the place. Our election process will become badly tainted & a laughingstock all over the World. Tell that to your hater @ yoyoel",2020/5/28 11:44,44857,167189,@yoyoel,,,,,,,,
1.26611E+18,pic.twitter.com/JFXFOtfDGS,2020/5/28 16:08,20324,78446,,,,,,,,,
1.26611E+18,pic.twitter.com/STCgxGezrQ,2020/5/28 16:09,19969,72712,,,,,,,,,
1.26612E+18,"Very exciting news for the Phoenix area�?@ USDOT is committing $100M to @ valleymetro for a 5.5-mile light rail system with 9 new stations connecting underserved areas to churches, emergency services, and more!",2020/5/28 16:43,10420,45811,"@USDOT,@valleymetro",,,,,,,,
1.26612E+18,. @ USDOT is committing $21.8M for the FIRST transit project of this kind in the Tampa Bay region. It will connect St. Petersburg to popular beaches through state-of-the-art transit buses with FREE WiFi. Will be a major help to heavily populated parts of the Great State of Florida!,2020/5/28 16:43,12657,55747,@USDOT,,,,,,,,
1.26613E+18,"I’m excited to commit $100M to @ MiamiDadeCounty, FL in @ USDOT funding to connect fast-growing communities through state-of-the-art transit service! Fast, safe, and beautiful infrastructure!",2020/5/28 17:15,9893,45269,"@MiamiDadeCounty,@USDOT",,,,,,,,
1.26613E+18,Big announcement for the State of Indiana! $77.5M committed in @ USDOT funds for a “game-changing�?transit project to provide fast and frequent service to the people of Indianapolis and Lawrence.,2020/5/28 17:15,12519,59751,@USDOT,,,,,,,,
1.26613E+18,Indiana is set to receive $100M in @ USDOT transit funds for the @ southshoreline to connect people to jobs around the State and the Chicago-area and help cut down on traffic. @ GovHolcomb has worked very hard on this project!,2020/5/28 17:16,8786,40003,"@USDOT,@southshoreline,@GovHolcomb",,,,,,,,
1.26613E+18,"I am proud to commit $60.9M in @ USDOT funding to provide a BRAND NEW bus system for a very busy and popular transit corridor in the Albany, NY area—more help coming to the people of New York! @ CDTA",2020/5/28 17:17,9845,45489,"@USDOT,@CDTA",,,,,,,,
1.26613E+18,"MAX Red line in Oregon is set to receive $99.99M in @ USDOT funds to reduce delays in the Portland area, connect citizens to very important locations, and make transit GREAT! @ trimet",2020/5/28 17:17,9477,43335,"@USDOT,@trimet",,,,,,,,
1.26613E+18,". @ USDOT is committing $99.95M to @ PGHtransit in Pennsylvania to connect Pittsburghers to their two largest commercial employment centers through safe, quick transit service. Great things coming to a great State!",2020/5/28 17:18,9721,43519,"@USDOT,@PGHtransit",,,,,,,,
1.26613E+18,"Ogden, Utah, I am committing $64.5M to build bus service between Weber State University and McKay-Dee Hospital—very important services for Utahans! @ RideUTA",2020/5/28 17:18,11910,57581,@RideUTA,,,,,,,,
1.26613E+18,I’m proud to commit $40.9M in @ USDOT funding to Milwaukee’s East-West Bus Rapid Transit project. Bringing modern transit to the region’s most critical corridor and spur millions in economic development. Love Wisconsin! @ RideMCTS,2020/5/28 17:19,12661,58871,"@USDOT,@RideMCTS",,,,,,,,
1.26614E+18,pic.twitter.com/FHDMd4jx78,2020/5/28 17:50,33037,131218,,,,,,,,,
1.26616E+18,pic.twitter.com/mFzyzW74uY,2020/5/28 19:06,14029,49208,,,,,,,,,
1.26617E+18,https://www.whitehouse.gov/presidential-actions/executive-order-preventing-online-censorship/ �?2020-05-28 19:34:51,29530,110321,,,,,,,,,,
1.26617E+18,. @ Facebook CEO Mark Zuckerberg is today criticizing Twitter. “We have a different policy than Twitter on this. I believe strongly that Facebook shouldn’t be the arbiter of truth of everything that people say online.�?Did Twitter criticize Obama for his “you can keep your Dr.�?,2020/5/28 19:48,37884,159497,@Facebook,,,,,,,,
1.26617E+18,MAIL-IN VOTING WILL LEAD TO MASSIVE FRAUD AND ABUSE. IT WILL ALSO LEAD TO THE END OF OUR GREAT REPUBLICAN PARTY. WE CAN NEVER LET THIS TRAGEDY BEFALL OUR NATION. BIG MAIL-IN VICTORY IN TEXAS COURT TODAY. CONGRATS!!!,2020/5/28 20:00,57093,246099,,,,,,,,,
1.26623E+18,"I can’t stand back & watch this happen to a great American City, Minneapolis. A total lack of leadership. Either the very weak Radical Left Mayor, Jacob Frey, get his act together and bring the City under control, or I will send in the National Guard & get the job done right.....",2020/5/28 23:53,70976,311881,,,,,,,,,
1.26623E+18,"....These THUGS are dishonoring the memory of George Floyd, and I won’t let that happen. Just spoke to Governor Tim Walz and told him that the Military is with him all the way. Any difficulty and we will assume control but, when the looting starts, the shooting starts. Thank you!",2020/5/28 23:53,0,0,,,,,,,,,
1.26633E+18,"Twitter is doing nothing about all of the lies & propaganda being put out by China or the Radical Left Democrat Party. They have targeted Republicans, Conservatives & the President of the United States. Section 230 should be revoked by Congress. Until then, it will be regulated!",2020/5/29 6:10,68658,270264,,,,,,,,,
1.26635E+18,"“The President has been targeted by Twitter.�?@ MariaBartiromo What about all of the lies and fraudulent statements made by Adam Schiff, and so many others, on the Russian Witch Hunt Plus, Plus, Plus? What about China’s propaganda? WHO’s mistakes? No flags? @ foxandfriends",2020/5/29 7:33,40255,144960,"@MariaBartiromo,@foxandfriends",,,,,,,,
1.26635E+18,"“Regulate Twitter if they are going to start regulating free speech.�?@ JudgeJeanine @ foxandfriends Well, as they have just proven conclusively, that’s what they are doing. Repeal Section 230!!!",2020/5/29 7:44,34048,129550,"@JudgeJeanine,@foxandfriends",,,,,,,,
1.26635E+18,CHINA!,2020/5/29 8:01,152666,799634,,,,,,,,,
1.26638E+18,The National Guard has arrived on the scene. They are in Minneapolis and fully prepared. George Floyd will not have died in vain. Respect his memory!!!,2020/5/29 9:46,62215,327362,,,,,,,,,
1.26639E+18,REVOKE 230!,2020/5/29 10:15,39000,200981,,,,,,,,,
1.26643E+18,"Looting leads to shooting, and that’s why a man was shot and killed in Minneapolis on Wednesday night - or look at what just happened in Louisville with 7 people shot. I don’t want this to happen, and that’s what the expression put out last night means....",2020/5/29 13:20,53770,252161,,,,,,,,,
1.26643E+18,"....It was spoken as a fact, not as a statement. It’s very simple, nobody should have any problem with this other than the haters, and those looking to cause trouble on social media. Honor the memory of George Floyd!",2020/5/29 13:20,31843,163762,,,,,,,,,
1.26646E+18,pic.twitter.com/mljmx2o0G7,2020/5/29 14:46,50160,183669,,,,,,,,,
1.26657E+18,Time for a change! #2020https://twitter.com/YoungDems4Trump/status/1266245715824525313 �?2020-05-29 22:20:18,46095,178286,,#2020https,,,,,,,,
1.26671E+18,"Great job last night at the White House by the U.S. @ SecretService. They were not only totally professional, but very cool. I was inside, watched every move, and couldn’t have felt more safe. They let the “protesters�?scream & rant as much as they wanted, but whenever someone....",2020/5/30 7:41,32429,155253,@SecretService,,,,,,,,
1.26671E+18,"....got too frisky or out of line, they would quickly come down on them, hard - didn’t know what hit them. The front line was replaced with fresh agents, like magic. Big crowd, professionally organized, but nobody came close to breaching the fence. If they had they would....",2020/5/30 7:41,11997,58713,,,,,,,,,
1.26671E+18,"....have been greeted with the most vicious dogs, and most ominous weapons, I have ever seen. That’s when people would have been really badly hurt, at least. Many Secret Service agents just waiting for action. “We put the young ones on the front line, sir, they love it, and....",2020/5/30 7:41,17791,86365,,,,,,,,,
1.26671E+18,"....good practice.�?As you saw last night, they were very cool & very professional. Never let it get out of hand. Thank you! On the bad side, the D.C. Mayor, @ MurielBowser, who is always looking for money & help, wouldn’t let the D.C. Police get involved. “Not their job.�?Nice!",2020/5/30 7:41,20581,93093,@MurielBowser,,,,,,,,
1.26672E+18,"The professionally managed so-called “protesters�?at the White House had little to do with the memory of George Floyd. They were just there to cause trouble. The @ SecretService handled them easily. Tonight, I understand, is MAGA NIGHT AT THE WHITE HOUSE???",2020/5/30 8:34,38524,162031,@SecretService,,,,,,,,
1.26673E+18,These are “Organized Groups�?that have nothing to do with George Floyd. Sad!,2020/5/30 9:00,66155,313542,,,,,,,,,
1.26674E+18,"Mayor Jacob Frey of Minneapolis will never be mistaken for the late, great General Douglas McArthur or great fighter General George Patton. How come all of these places that defend so poorly are run by Liberal Democrats? Get tough and fight (and arrest the bad ones). STRENGTH!",2020/5/30 9:25,36633,159543,,,,,,,,,
1.26676E+18,It’s ANTIFA and the Radical Left. Don’t lay the blame on others!,2020/5/30 10:54,88506,363169,,,,,,,,,
1.26678E+18,"Here we go again. Fake News @ CNN is blaming RUSSIA, RUSSIA, RUSSIA. They are sick losers with VERY bad ratings! P.S. Can’t blame China because they need the cash?",2020/5/30 12:04,44711,195919,@CNN,,,,,,,,
1.2668E+18,"Crossing State lines to incite violence is a FEDERAL CRIME! Liberal Governors and Mayors must get MUCH tougher or the Federal Government will step in and do what has to be done, and that includes using the unlimited power of our Military and many arrests. Thank you!",2020/5/30 13:20,66821,259737,,,,,,,,,
1.2668E+18,"Much more “disinformation�?coming out of CNN, MSDNC, @ nytimes and @ washingtonpost, by far, than coming out of any foreign country, even combined. Fake News is the Enemy of the People!",2020/5/30 13:33,40393,151690,"@nytimes,@washingtonpost",,,,,,,,
1.2668E+18,"80% of the RIOTERS in Minneapolis last night were from OUT OF STATE. They are harming businesses (especially African American small businesses), homes, and the community of good, hardworking Minneapolis residents who want peace, equality, and to provide for their families.",2020/5/30 13:34,53261,203353,,,,,,,,,
1.2668E+18,"Hopefully a great, successful and safe ROCKET LAUNCH. Lifting off soon!?!? @ FoxNews @ OANN",2020/5/30 13:37,19089,142531,"@FoxNews,@OANN",,,,,,,,
1.26689E+18,MN Gov. Walz: We Estimate 80% of the Rioters Are from out of State https://www.breitbart.com/clips/2020/05/30/mn-gov-walz-we-estimate-80-of-the-rioters-are-from-out-of-state/ �?via @ BreitbartNews,2020/5/30 19:20,20575,58769,@BreitbartNews,,,,,,,,
1.2669E+18,pic.twitter.com/qD52HYuvpH,2020/5/30 19:54,27757,86945,,,,,,,,,
1.26691E+18,The National Guard has been released in Minneapolis to do the job that the Democrat Mayor couldn’t do. Should have been used 2 days ago & there would not have been damage & Police Headquarters would not have been taken over & ruined. Great job by the National Guard. No games!,2020/5/30 21:08,61939,292075,,,,,,,,,
1.26692E+18,"Let New York’s Finest be New York’s Finest. There is nobody better, but they must be allowed to do their job!",2020/5/30 21:12,33615,202365,,,,,,,,,
1.26712E+18,"Congratulations to our National Guard for the great job they did immediately upon arriving in Minneapolis, Minnesota, last night. The ANTIFA led anarchists, among others, were shut down quickly. Should have been done by Mayor on first night and there would have been no trouble!",2020/5/31 11:03,49319,232060,,,,,,,,,
1.26713E+18,"Other Democrat run Cities and States should look at the total shutdown of Radical Left Anarchists in Minneapolis last night. The National Guard did a great job, and should be used in other States before it is too late!",2020/5/31 11:12,40007,178575,,,,,,,,,
1.26713E+18,The United States of America will be designating ANTIFA as a Terrorist Organization.,2020/5/31 11:23,224890,828937,,,,,,,,,
1.26713E+18,"The Lamestream Media is doing everything within their power to foment hatred and anarchy. As long as everybody understands what they are doing, that they are FAKE NEWS and truly bad people with a sick agenda, we can easily work through them to GREATNESS!",2020/5/31 11:36,74222,303208,,,,,,,,,
1.26719E+18,"Law & Order in Philadelphia, NOW! They are looting stores. Call in our great National Guard like they FINALLY did (thank you President Trump) last night in Minneapolis. Is this what voters want with Sleepy Joe? All Dems!",2020/5/31 15:04,44126,208380,,,,,,,,,
1.26719E+18,Get tough Democrat Mayors and Governors. These people are ANARCHISTS. Call in our National Guard NOW. The World is watching and laughing at you and Sleepy Joe. Is this what America wants? NO!!!,2020/5/31 15:15,59623,284431,,,,,,,,,
1.26722E+18,Our National Guard stopped them cold last night. Should have been called up sooner!https://twitter.com/realDonaldTrump/status/1266800113260703744 �?2020-05-31 17:08:51,28497,122072,,,,,,,,,,
1.26723E+18,LAW & ORDER!,2020/5/31 17:52,79110,437923,,,,,,,,,
1.26725E+18,FAKE NEWS!,2020/5/31 19:09,64062,428893,,,,,,,,,
1.26743E+18,“I don’t see any indication that there were any white supremest groups mixing in. This is an ANTIFA Organization. It seems that the first time we saw it in a major way was Occupy Wall Street. It’s the same mindset.�?@ kilmeade @ foxandfriends TRUE!,2020/6/1 7:20,43743,177754,"@kilmeade,@foxandfriends",,,,,,,,
1.26743E+18,“These were the people that trashed Seattle years ago. Who’s paying for these people. I was appalled that 13 of Joe Biden’s staff were donating money to bail people out in Minneapolis. They should have stayed in jail until this is over (and beyond).�?@ newtgingrich @ foxandfriends,2020/6/1 7:27,42026,150256,"@newtgingrich,@foxandfriends",,,,,,,,
1.26744E+18,NOVEMBER 3RD.,2020/6/1 7:45,65558,414020,,,,,,,,,
1.26745E+18,"Sleepy Joe Biden’s people are so Radical Left that they are working to get the Anarchists out of jail, and probably more. Joe doesn’t know anything about it, he is clueless, but they will be the real power, not Joe. They will be calling the shots! Big tax increases for all, Plus!",2020/6/1 8:20,48255,210132,,,,,,,,,
1.26745E+18,"“Trump�?is leading in all swing states. Heavily biased Democrat Poll, just like 2016. Biggest “enthusiasm�?lead ever!https://twitter.com/ByronYork/status/1267436504055455744 �?,2020-06-01 08:28:52,22530,99853,,
1267515702652678144,https://twitter.com/realDonaldTrump/status/1267515702652678144,Anarchists"," we see you!pic.twitter.com/ov1dMLu4Eg""",2020/6/1 12:57,101992,337477,,,,,,,,
1.26752E+18,100% Correct. Thank you Tom!https://twitter.com/TomCottonAR/status/1267448171636174848 �?2020-06-01 13:24:40,39419,166087,,,,,,,,,,
1.26758E+18,I will be delivering brief remarks from the Rose Garden at 6:30 P.M. Eastern to update on the Federal Response.,2020/6/1 17:15,32331,222307,,,,,,,,,
1.26761E+18,My fellow Americans - My first and highest duty as President is to defend our great Country and the American People. I swore an oath to uphold the laws of our Nation -- and that is exactly what I will do…pic.twitter.com/pvFxxi9BTR,2020/6/1 19:09,88583,348022,,,,,,,,,
1.26763E+18,YES!https://twitter.com/TomCottonAR/status/1267448171636174848 �?2020-06-01 20:49:46,24648,119340,,,,,,,,,,
1.26765E+18,Great!https://twitter.com/GregAbbott_TX/status/1267652251675504640 �?2020-06-01 22:08:41,15931,91823,,,,,,,,,,
1.26766E+18,Can’t let this happen!https://twitter.com/DaveofCO/status/1267653625519587330 �?2020-06-01 22:16:45,12629,53721,,,,,,,,,,
1.26767E+18,Fake News. Couldn’t hear them during speech!https://twitter.com/MattWolking/status/1267633016702205954 �?2020-06-01 22:57:14,18861,87267,,,,,,,,,,
1.26767E+18,Thank you Mark!https://twitter.com/marklevinshow/status/1267590459188264962 �?2020-06-01 23:01:05,18163,108324,,,,,,,,,,
1.26781E+18,"D.C. had no problems last night. Many arrests. Great job done by all. Overwhelming force. Domination. Likewise, Minneapolis was great (thank you President Trump!).",2020/6/2 8:19,41642,243757,,,,,,,,,
1.26781E+18,"Congressman Andy Harris ( @ Harris4Congress) is a tremendous advocate for Maryland! A highly respected physician, Andy fights for the Second Amendment, Border Security and our incredible Farmers. Andy has my Complete and Total Endorsement! # MD01https://secure.winred.com/andy-harris-for-congress/donate �?,2020-06-02 08:24:50,8678,33209,@Harris4Congress,#MD01https
1267809452020948999,https://twitter.com/realDonaldTrump/status/1267809452020948999,Congresswoman Jackie Walorski ( @ jackiewalorski) is doing an incredible job for Indiana. She fights for Small Businesses", the Economy," and our incredible Military and Vets! Jackie has my Complete and Total Endorsement! # IN02""",2020/6/2 8:25,13893,61818,@jackiewalorski,#IN02,,,,,
1.26781E+18,"Congressman Jim Banks ( @ jim_banks) is a fighter for Indiana! A highly respected Navy Officer, Jim works hard for our Vets and Small Businesses. Strongly supports the Second Amendment and our Border Wall! Jim has my Complete and Total Endorsement! # IN03https://secure.winred.com/jim-banks-for-congress-inc/donate �?,2020-06-02 08:25:38,9158,34831,@jim,#IN03https
1267809644887658498,https://twitter.com/realDonaldTrump/status/1267809644887658498,Congressman Greg Pence ( @ GregPenceIN) is doing a phenomenal job for Indiana. His brother", our great Vice President Mike Pence, and I need Greg to help us keep our Country SAFE and fight for our # MAGA agenda. Greg has my Complete & Total Endorsement! # IN06https://secure.winred.com/gregpence/donate/ �?,2020/6/2 8:25,9918,38782,@GregPenceIN,"#MAGA,#IN06https",,,,,
1.26781E+18,"Congressman Russ Fulcher ( @ RussFulcher) is an incredible Representative for the people of Idaho! He fully supports the Border Wall, Life, our Vets and the Second Amendment. Russ has my Complete and Total Endorsement! # ID01",2020/6/2 8:25,11506,49059,@RussFulcher,#ID01,,,,,,,
1.26781E+18,"Congressman Mike Simpson ( @ MikeSimpson4ID) is a tremendous champion for Idaho! Mike is working hard for our incredible Farmers, and he strongly supports our Military, Vets and the Second Amendment. Mike has my Complete and Total Endorsement! # ID02https://secure.winred.com/MichaelSimpson/donate �?,2020-06-02 08:26:07,9093,35063,@MikeSimpson4ID,#ID02https
1267809766627315712,https://twitter.com/realDonaldTrump/status/1267809766627315712,Senator Mike Rounds ( @ RoundsforSenate) continues to deliver for South Dakota! Mike is working hard for our incredible Farmers and he is strong on Trade", Military, our Vets," and the Second Amendment. Mike has my Complete and Total Endorsement! # SDSenhttps://secure.winred.com/rounds/donate""",2020/6/2 8:26,9256,36015,@RoundsforSenate,#SDSenhttps,,,,
1.26781E+18,"Congressman Dusty Johnson ( @ DustyJohnson) is a phenomenal advocate for the people of South Dakota! He helped us deliver USMCA for our Farmers, and he is strong on the Border and our Second Amendment. Dusty has my Complete and Total Endorsement! # SDALhttps://secure.winred.com/friends-of-dusty-johnson/donate �?,2020-06-02 08:26:46,10027,38268,@DustyJohnson,#SDALhttps
1267810311328980998,https://twitter.com/realDonaldTrump/status/1267810311328980998,Chris Jacobs ( @ JacobsNY27) will be a tremendous Congressman who will always fight for New York. He is Strong on the Border", our Military and Vets, and the Second Amendment. Chris has my Complete and Total Endorsement! Vote for Chris on June 23! # NY27https://secure.winred.com/chrisjacobs/donate �?,2020/6/2 8:28,12273,46100,@JacobsNY27,#NY27https,,,,,
1.26781E+18,"Yesterday was a bad day for the Cuomo Brothers. New York was lost to the looters, thugs, Radical Left, and all others forms of Lowlife & Scum. The Governor refuses to accept my offer of a dominating National Guard. NYC was ripped to pieces. Likewise, Fredo’s ratings are down 50%!",2020/6/2 8:33,50806,202979,,,,,,,,,
1.26783E+18,Vaccines are coming along really well. Likewise therapeutics. Moving faster than anticipated. Good news ahead (in many ways)!,2020/6/2 9:32,27176,168404,,,,,,,,,
1.26783E+18,"Republicans, get out and vote today for those great candidates that will lead to big victories on November 3rd. MAKE AMERICA GREAT AGAIN!",2020/6/2 9:41,40088,201253,,,,,,,,,
1.26784E+18,"NYC, CALL UP THE NATIONAL GUARD. The lowlifes and losers are ripping you apart. Act fast! Don’t make the same horrible and deadly mistake you made with the Nursing Homes!!!",2020/6/2 10:10,60685,258171,,,,,,,,,
1.26784E+18,SILENT MAJORITY!,2020/6/2 10:18,81236,459838,,,,,,,,,
